word;sentiment
rifle;negativo
grieta;negativo
rigido;negativo
rigidez;negativo
rigor;negativo
riguroso;negativo
campanero;negativo
alboroto;negativo
desenfrenado;negativo
riesgo;negativo
arriesgado;negativo
rivalidad;negativo
robar;negativo
ladron;negativo
robo;negativo
picaro;negativo
torre;negativo
putrefaccion;negativo
podrido;negativo
aspereza;negativo
NO TRANSLATION;negativo
fila;negativo
ruidoso;negativo
basura;negativo
escombros;negativo
ruda;negativo
volante fruncido;negativo
escabroso;negativo
ruina;negativo
arruinado;negativo
ruinoso;negativo
rumor;negativo
huir;negativo
ruptura;negativo
NO TRANSLATION;negativo
moho;negativo
oxidado;negativo
implacable;negativo
NO TRANSLATION;negativo
sabotaje;negativo
sacrificios;negativo
tristemente;negativo
tristeza;negativo
hundimiento;negativo
savia;negativo
sarcasmo;negativo
sarcoma;negativo
sardonico;negativo
satanico;negativo
saturado;negativo
salvaje;negativo
salvajismo;negativo
costra;negativo
andamio;negativo
bisturi;negativo
escamoso;negativo
escandalo;negativo
escandaloso;negativo
escaso;negativo
chivo expiatorio;negativo
cicatriz;negativo
escaso;negativo
apenas;negativo
escasez;negativo
susto;negativo
espantapajaros;negativo
basurero;negativo
esquema;negativo
cisma;negativo
esquizofrenia;negativo
ciatica;negativo
burla;negativo
regaño;negativo
regaño;negativo
abrasador;negativo
desden;negativo
escorpion;negativo
escoces;negativo
sinvergüenza;negativo
azotar;negativo
pelea;negativo
scrapie;negativo
gritar;negativo
gritando;negativo
chillido;negativo
atornillado;negativo
pelea;negativo
fregar;negativo
escudriñar;negativo
escrutinio;negativo
escoria;negativo
marchito;negativo
secesion;negativo
aislado;negativo
reclusion;negativo
NO TRANSLATION;negativo
secrecion;negativo
reservado;negativo
sectario;negativo
sedicion;negativo
seducir;negativo
seduccion;negativo
segregar;negativo
aislado;negativo
aprovechar;negativo
egoista;negativo
egoismo;negativo
senil;negativo
sin sentido;negativo
sensual;negativo
frase;negativo
separatista;negativo
septicemia;negativo
septico;negativo
secuestro;negativo
sereno;negativo
serpiente;negativo
servidor;negativo
servir;negativo
servil;negativo
servidumbre;negativo
retrasar;negativo
cortar;negativo
aguas residuales;negativo
alcantarillado;negativo
en mal estado;negativo
choza;negativo
encadenar;negativo
sombreado;negativo
sacudida;negativo
tembloroso;negativo
impostor;negativo
ruinas;negativo
vergüenza;negativo
vergonzoso;negativo
desvergonzado;negativo
llevar a la fuerza;negativo
tiburon;negativo
romper;negativo
destrozada;negativo
cobertizo;negativo
cascara;negativo
archivado;negativo
naufragio;negativo
mierda;negativo
temblar;negativo
choque;negativo
pacotilla;negativo
disparar;negativo
disparo;negativo
hurto;negativo
escasez;negativo
defecto;negativo
falta;negativo
Disparo;negativo
empujon;negativo
llamativo;negativo
grito;negativo
estridente;negativo
encogimiento;negativo
encogido;negativo
estremecimiento;negativo
rehuir;negativo
enfermos;negativo
nauseabundo;negativo
enfermizo;negativo
enfermedad;negativo
tonto;negativo
NO TRANSLATION;negativo
pecaminoso;negativo
siniestro;negativo
pecador;negativo
pecando;negativo
sirena;negativo
marica;negativo
esceptico;negativo
incompleto;negativo
sesgado;negativo
patinar;negativo
omitir;negativo
escaramuza;negativo
flojo;negativo
escoria;negativo
golpe;negativo
calumnia;negativo
difamatorio;negativo
bofetada;negativo
sacrificio;negativo
matadero;negativo
matanza;negativo
esclavo;negativo
esclavitud;negativo
matar;negativo
asesino;negativo
aguanieve;negativo
baboso;negativo
escabullirse;negativo
resbalon;negativo
NO TRANSLATION;negativo
poco riguroso;negativo
perezoso;negativo
mudar;negativo
lentitud;negativo
lodo;negativo
babosa;negativo
lento;negativo
barrio bajo;negativo
depresion;negativo
calumnia;negativo
fango;negativo
puta;negativo
astuto;negativo
tortazo;negativo
pequeña;negativo
aplastar;negativo
colocado;negativo
nocion;negativo
oler;negativo
oliendo;negativo
sonrisa afectada;negativo
herir;negativo
fumador;negativo
ahogar;negativo
mancha;negativo
presumido;negativo
hacer contrabando;negativo
contrabandista;negativo
contrabando;negativo
tizon;negativo
engancharse;negativo
inconvenientes;negativo
serpiente;negativo
trampa;negativo
gruñido;negativo
gruñendo;negativo
furtivo;negativo
furtivo;negativo
burla;negativo
estornudar;negativo
sarcastico;negativo
snob;negativo
empapar;negativo
NO TRANSLATION;negativo
socialista;negativo
suelo;negativo
manchado;negativo
somatico;negativo
sombrio;negativo
Hollin;negativo
brujeria;negativo
sordido;negativo
dolorido;negativo
muy;negativo
dolor;negativo
dolor;negativo
triste;negativo
NO TRANSLATION;negativo
sin alma;negativo
alma gemela;negativo
agrio;negativo
azotar;negativo
espasmo;negativo
freza;negativo
lanza;negativo
mota;negativo
espectaculo;negativo
espectro;negativo
espectral;negativo
especulacion;negativo
gastado;negativo
espina;negativo
solterona;negativo
despecho;negativo
malevolo;negativo
astilla;negativo
division;negativo
terrible;negativo
mimar;negativo
aleron;negativo
hablo;negativo
esponja;negativo
espectro;negativo
esguince;negativo
juerga;negativo
duende;negativo
espurio;negativo
chubasco;negativo
colono usurpador;negativo
delicado;negativo
aplastar;negativo
retorcerse;negativo
puñalada;negativo
estancado;negativo
manchar;negativo
duro;negativo
tallo;negativo
punto muerto;negativo
parada;negativo
curioso;negativo
rigido;negativo
asustar;negativo
inanicion;negativo
famelico;negativo
muriendo de hambre;negativo
estacionario;negativo
duela;negativo
robar;negativo
robando;negativo
cauteloso;negativo
estereotipo;negativo
esteriotipado;negativo
esteril;negativo
esterilidad;negativo
libra esterlina;negativo
popa;negativo
rigido;negativo
rigidez;negativo
sofocar;negativo
sofocado;negativo
estigma;negativo
nacido muerto;negativo
picadura;negativo
escozor;negativo
tacaño;negativo
hedor;negativo
maloliente;negativo
escatimar;negativo
cepo;negativo
robado;negativo
piedra;negativo
drogado;negativo
taburetes;negativo
paro;negativo
tormenta;negativo
Tormentoso;negativo
tenso;negativo
estrecheces;negativo
varado;negativo
desconocido;negativo
estrangular;negativo
extraviado;negativo
estres;negativo
lucha;negativo
Huelga;negativo
tira;negativo
raya;negativo
despojado;negativo
lucha;negativo
puntal;negativo
cargado;negativo
tropezon;negativo
aturdido;negativo
enano;negativo
estupido;negativo
estupidez;negativo
estupor;negativo
orzuelo;negativo
dominar;negativo
tema;negativo
sometido;negativo
sujecion;negativo
subyugacion;negativo
subordinar;negativo
citacion;negativo
hundimiento;negativo
subvencion;negativo
subsistir;negativo
sustraer;negativo
subversion;negativo
subversivo;negativo
subvertir;negativo
suculento;negativo
sucumbir;negativo
chupar;negativo
ventosa;negativo
demandar;negativo
sufrir;negativo
victima;negativo
sufrimiento;negativo
sofocante;negativo
asfixia;negativo
suicida;negativo
suicidio;negativo
hosco;negativo
citacion;negativo
hundido;negativo
superficial;negativo
superfluo;negativo
supersticion;negativo
supersticioso;negativo
reprimir;negativo
supresion;negativo
supremacia;negativo
recargo;negativo
hosco;negativo
Rendicion;negativo
rendirse;negativo
rodear;negativo
susceptible;negativo
sospechar;negativo
suspension;negativo
sospecha;negativo
suspicaz;negativo
torunda;negativo
pantano;negativo
pantanoso;negativo
esvastica;negativo
hinchazon;negativo
trago;negativo
cerdo;negativo
hinchado;negativo
sintoma;negativo
sincope;negativo
sinonimo;negativo
tabu;negativo
mancha;negativo
NO TRANSLATION;negativo
enredado;negativo
tentador;negativo
tardanza;negativo
tardio;negativo
arancel;negativo
deslustre;negativo
alquitranado;negativo
insipido;negativo
pulla;negativo
impuesto;negativo
molestar;negativo
burlas;negativo
tedioso;negativo
NO TRANSLATION;negativo
adolescentes;negativo
tempestad;negativo
tentacion;negativo
vivienda;negativo
terminal;negativo
terminacion;negativo
termita;negativo
terrible;negativo
terror;negativo
terrorismo;negativo
terrorista;negativo
aterrorizar;negativo
tetanos;negativo
atar;negativo
robo;negativo
teismo;negativo
teocratico;negativo
ladron;negativo
sediento;negativo
espina;negativo
espinoso;negativo
desconsiderado;negativo
movimiento de piernas;negativo
amenaza;negativo
amenazar;negativo
amenazante;negativo
trillar;negativo
palpitar;negativo
acelerador;negativo
maton;negativo
golpear;negativo
tremendo;negativo
frustrar;negativo
pelea;negativo
timido;negativo
timidez;negativo
achispado;negativo
diatriba;negativo
cansado;negativo
cansancio;negativo
cansado;negativo
teta;negativo
sapo;negativo
tabaco;negativo
baño;negativo
tolerar;negativo
dolor de muelas;negativo
tormento;negativo
Rasgado;negativo
torpedo;negativo
torrido;negativo
agravio;negativo
tortuoso;negativo
tortura;negativo
tocado;negativo
quisquilloso;negativo
dificil;negativo
toxico;negativo
toxina;negativo
tragedia;negativo
tragico;negativo
traidor;negativo
vagabundo;negativo
trance;negativo
transgresion;negativo
adornos;negativo
trampas;negativo
basura;negativo
de pacotilla;negativo
traumatico;negativo
NO TRANSLATION;negativo
parodia;negativo
traicionero;negativo
traicion;negativo
traicion;negativo
tratar;negativo
temblor;negativo
temblor;negativo
miedo;negativo
pecado;negativo
tribulacion;negativo
tribunal;negativo
truco;negativo
astucia;negativo
nimiedad;negativo
tropezar;negativo
Troll;negativo
molesto;negativo
trompeta;negativo
caida;negativo
tumor;negativo
tumor;negativo
tumulto;negativo
tumultuoso;negativo
turbulencia;negativo
turbulento;negativo
confusion;negativo
contraccion nerviosa;negativo
tifon;negativo
tiranico;negativo
tirania;negativo
tirano;negativo
fealdad;negativo
feo;negativo
ulcera;negativo
ulterior;negativo
ultimatum;negativo
incapaz;negativo
inaceptable;negativo
inexplicable;negativo
no aprobado;negativo
libre;negativo
incapturable;negativo
no atractivo;negativo
no autorizado;negativo
inevitable;negativo
inconsciente;negativo
inaguantable;negativo
invicto;negativo
incredulidad;negativo
increible;negativo
no nacido;negativo
desenfrenado;negativo
misterioso;negativo
indiferente;negativo
incierto;negativo
inmutable;negativo
inmundo;negativo
incomodo;negativo
excesivo;negativo
inconsciente;negativo
inconstitucional;negativo
incontrolable;negativo
sin control;negativo
indeciso;negativo
socavado;negativo
poco pagado;negativo
sietemesino;negativo
indeseable;negativo
no deseado;negativo
deshacer;negativo
inquietud;negativo
dificil;negativo
deseducado;negativo
desempleados;negativo
desigual;negativo
desigual;negativo
inesperado;negativo
inexplicado;negativo
injusto;negativo
injusticia;negativo
infiel;negativo
desfavorable;negativo
inconcluso;negativo
implacable;negativo
desgraciado;negativo
antipatico;negativo
incumplido;negativo
sin amueblar;negativo
impio;negativo
desagradecido;negativo
infelicidad;negativo
infeliz;negativo
insalubre;negativo
impio;negativo
no imaginable;negativo
sin importancia;negativo
poco impresionado;negativo
no mejorado;negativo
no informado;negativo
no iniciados;negativo
no inspirado;negativo
ininteligible;negativo
involuntariamente;negativo
desinteresado;negativo
poco interesante;negativo
injusto;negativo
injustificable;negativo
injustificado;negativo
cruel;negativo
desconocido;negativo
ilegal;negativo
no licenciado;negativo
desafortunado;negativo
inmanejable;negativo
antinatural;negativo
no oficial;negativo
no pagado;negativo
desagradable;negativo
impopular;negativo
impredecible;negativo
desprevenido;negativo
improductivo;negativo
improductivo;negativo
desprotegido;negativo
inedito;negativo
no fidedigno;negativo
no correspondido;negativo
revoltoso;negativo
inseguro;negativo
insatisfactorio;negativo
insatisfecho;negativo
desagradable;negativo
poco escrupuloso;negativo
inestable;negativo
feo;negativo
no sofisticado;negativo
indecible;negativo
inestable;negativo
fracasado;negativo
inadecuado;negativo
olvidado;negativo
sin soporte;negativo
insostenible;negativo
no simpatico;negativo
salvaje;negativo
insostenible;negativo
inconcebible;negativo
desordenado;negativo
desatar;negativo
prematuro;negativo
intitulado;negativo
incalculable;negativo
adverso;negativo
inexperto;negativo
indigno de confianza;negativo
injustificado;negativo
sucio;negativo
molesto;negativo
indispuesto;negativo
renuencia;negativo
imprudente;negativo
involuntario;negativo
indigno de;negativo
inflexible;negativo
convulsion;negativo
cuesta arriba;negativo
levantamiento;negativo
escandalo;negativo
trastornado;negativo
pilluelo;negativo
urgente;negativo
inutil;negativo
usurpar;negativo
usurpado;negativo
usura;negativo
vacante;negativo
vacio;negativo
vago;negativo
vaguedad;negativo
vanamente;negativo
vampiro;negativo
desaparecido;negativo
vanidad;negativo
varicela;negativo
varicoso;negativo
vegetativo;negativo
vehemente;negativo
vendetta;negativo
venganza;negativo
vengativo;negativo
veneno;negativo
venenoso;negativo
verbosidad;negativo
borde;negativo
alimañas;negativo
versus;negativo
vertigo;negativo
veto;negativo
vicio;negativo
vicioso;negativo
victima;negativo
victimizado;negativo
villano;negativo
villano;negativo
vengativo;negativo
violacion;negativo
violencia;negativo
violento;negativo
violentamente;negativo
vibora;negativo
virulencia;negativo
virus;negativo
visitacion;negativo
zorra;negativo
volatilidad;negativo
volcan;negativo
vomitos;negativo
vudu;negativo
votar;negativo
vulgar;negativo
vulgaridad;negativo
vulnerabilidad;negativo
